10000000.0,0.0375074,0.181902
10060240.0,0.0383802,0.183547
10120481.0,0.0393354,0.185697
10180722.0,0.0396246,0.187156
10240963.0,0.0412999,0.189132
10301204.0,0.0423579,0.190387
10361445.0,0.042943,0.192817
10421686.0,0.0444819,0.194013
10481927.0,0.0446429,0.195148
10542168.0,0.0454557,0.197954
10602409.0,0.0467096,0.200097
10662650.0,0.0495657,0.200764
10722891.0,0.0496475,0.203573
10783132.0,0.0522554,0.205369
10843373.0,0.0526446,0.206025
10903614.0,0.0535285,0.210707
10963855.0,0.0553774,0.211627
11024096.0,0.0568643,0.213199
11084337.0,0.0582347,0.215628
11144578.0,0.0595528,0.218577
11204819.0,0.0613037,0.220397
11265060.0,0.0625776,0.223177
11325301.0,0.0648145,0.225449
11385542.0,0.0655613,0.226801
11445783.0,0.0668878,0.229931
11506024.0,0.0694151,0.233162
11566265.0,0.0713286,0.235124
11626506.0,0.072857,0.237535
11686746.0,0.0755911,0.240264
11746987.0,0.0775593,0.243112
11807228.0,0.0793721,0.245115
11867469.0,0.0819881,0.248552
11927710.0,0.0848335,0.252277
11987951.0,0.0869596,0.254858
12048192.0,0.0896094,0.257788
12108433.0,0.0922399,0.260978
12168674.0,0.0951877,0.264133
12228915.0,0.0977401,0.267712
12289156.0,0.100732,0.270654
12349397.0,0.104028,0.274851
12409638.0,0.107367,0.278368
12469879.0,0.111182,0.281147
12530120.0,0.114298,0.285292
12590361.0,0.118947,0.289341
12650602.0,0.123415,0.293513
12710843.0,0.127845,0.297676
12771084.0,0.132697,0.302299
12831325.0,0.137574,0.306116
12891566.0,0.143433,0.310359
12951807.0,0.14807,0.315978
13012048.0,0.155254,0.320459
13072289.0,0.162364,0.324728
13132530.0,0.168623,0.33062
13192771.0,0.177792,0.334919
13253012.0,0.184525,0.341386
13313253.0,0.195013,0.347285
13373493.0,0.203609,0.351003
13433734.0,0.214011,0.356519
13493975.0,0.225525,0.362317
13554216.0,0.238724,0.365908
13614457.0,0.251057,0.37301
13674698.0,0.267032,0.377142
13734939.0,0.283108,0.382909
13795180.0,0.300329,0.386759
13855421.0,0.321602,0.387927
13915662.0,0.33854,0.391617
13975903.0,0.362725,0.394278
14036144.0,0.388111,0.394262
14096385.0,0.416743,0.391205
14156626.0,0.448211,0.384217
14216867.0,0.478496,0.379244
14277108.0,0.511157,0.363085
14337349.0,0.546106,0.344979
14397590.0,0.583524,0.321501
14457831.0,0.61814,0.288747
14518072.0,0.650858,0.251275
14578313.0,0.677946,0.206162
14638554.0,0.699247,0.151731
14698795.0,0.711208,0.0924844
14759036.0,0.713121,0.031025
14819277.0,0.704012,-0.0317351
14879518.0,0.683089,-0.0870668
14939759.0,0.653076,-0.14326
15000000.0,0.612936,-0.188686
15060240.0,0.570828,-0.225378
15120481.0,0.52438,-0.25222
15180722.0,0.477889,-0.271082
15240963.0,0.432425,-0.28258
15301204.0,0.390952,-0.285426
15361445.0,0.351438,-0.284883
15421686.0,0.316195,-0.281199
15481927.0,0.285287,-0.273428
15542168.0,0.256936,-0.263461
15602409.0,0.232619,-0.252646
15662650.0,0.210289,-0.240876
15722891.0,0.192221,-0.22894
15783132.0,0.174551,-0.216732
15843373.0,0.160032,-0.203911
15903614.0,0.147216,-0.193366
15963855.0,0.135604,-0.180829
16024096.0,0.126225,-0.169566
16084337.0,0.117209,-0.158299
16144578.0,0.110301,-0.148166
16204819.0,0.103126,-0.138135
16265060.0,0.0970818,-0.12861
16325301.0,0.0921411,-0.119449
16385542.0,0.0876038,-0.110421
16445783.0,0.0839142,-0.102167
16506024.0,0.080222,-0.0945821
16566265.0,0.0768035,-0.0866774
16626506.0,0.0741635,-0.0792484
16686746.0,0.0724588,-0.0726058
16746987.0,0.0700362,-0.0668862
16807228.0,0.068433,-0.0603374
16867469.0,0.0665458,-0.0539148
16927710.0,0.0649102,-0.0484025
16987951.0,0.0636822,-0.0424686
17048192.0,0.0630421,-0.0375861
17108433.0,0.061701,-0.032617
17168674.0,0.061409,-0.0281418
17228915.0,0.0613005,-0.0232645
17289156.0,0.0596129,-0.0187112
17349397.0,0.0595875,-0.0142594
17409638.0,0.0599746,-0.0106133
17469879.0,0.0585707,-0.00648239
17530120.0,0.0582297,-0.00308882
17590361.0,0.0576932,0.0012924
17650602.0,0.0586643,0.00477396
