10000000.0,0.0437626,0.217009
10060240.0,0.0439569,0.219108
10120481.0,0.0456258,0.220828
10180722.0,0.0462034,0.223176
10240963.0,0.047956,0.225428
10301204.0,0.0490784,0.227215
10361445.0,0.0501469,0.229349
10421686.0,0.0516281,0.231492
10481927.0,0.05224,0.233929
10542168.0,0.0537475,0.235542
10602409.0,0.0550635,0.237989
10662650.0,0.0566608,0.240538
10722891.0,0.0578874,0.242421
10783132.0,0.0592177,0.244995
10843373.0,0.0609079,0.247232
10903614.0,0.0622933,0.249131
10963855.0,0.0639258,0.251516
11024096.0,0.0656457,0.253938
11084337.0,0.0674747,0.256645
11144578.0,0.0689413,0.259685
11204819.0,0.0711468,0.261279
11265060.0,0.0725678,0.264071
11325301.0,0.0736197,0.267455
11385542.0,0.0765681,0.269729
11445783.0,0.0776395,0.272076
11506024.0,0.0801604,0.27511
11566265.0,0.0817451,0.278667
11626506.0,0.0837879,0.280518
11686746.0,0.0869121,0.283835
11746987.0,0.0888381,0.287165
11807228.0,0.0905079,0.290512
11867469.0,0.0941747,0.292082
11927710.0,0.0959159,0.297936
11987951.0,0.0985374,0.299662
12048192.0,0.102713,0.305348
12108433.0,0.104468,0.307199
12168674.0,0.108483,0.31202
12228915.0,0.111178,0.314793
12289156.0,0.114545,0.318433
12349397.0,0.117682,0.322068
12409638.0,0.120895,0.326694
12469879.0,0.125104,0.33036
12530120.0,0.128722,0.334859
12590361.0,0.132759,0.339417
12650602.0,0.138029,0.344007
12710843.0,0.141998,0.348506
12771084.0,0.14768,0.352959
12831325.0,0.151325,0.358024
12891566.0,0.157815,0.363165
12951807.0,0.164185,0.368535
13012048.0,0.170524,0.373624
13072289.0,0.176347,0.380127
13132530.0,0.183378,0.384604
13192771.0,0.191119,0.390761
13253012.0,0.199682,0.396609
13313253.0,0.207751,0.40303
13373493.0,0.216983,0.409374
13433734.0,0.226731,0.415495
13493975.0,0.238186,0.422097
13554216.0,0.250261,0.428407
13614457.0,0.262255,0.435261
13674698.0,0.276432,0.441982
13734939.0,0.291254,0.44757
13795180.0,0.307881,0.454829
13855421.0,0.325475,0.461997
13915662.0,0.34491,0.467784
13975903.0,0.366408,0.472021
14036144.0,0.389114,0.477341
14096385.0,0.415406,0.480543
14156626.0,0.442589,0.482718
14216867.0,0.473167,0.483253
14277108.0,0.506054,0.481281
14337349.0,0.542998,0.475675
14397590.0,0.581424,0.466505
14457831.0,0.622855,0.454044
14518072.0,0.665331,0.433717
14578313.0,0.71089,0.406225
14638554.0,0.754799,0.370604
14698795.0,0.796553,0.326062
14759036.0,0.835206,0.272626
14819277.0,0.865825,0.210595
14879518.0,0.886721,0.139454
14939759.0,0.895929,0.0625523
15000000.0,0.89058,-0.0156923
15060240.0,0.870028,-0.0947538
15120481.0,0.837061,-0.164458
15180722.0,0.792587,-0.229004
15240963.0,0.740071,-0.280395
15301204.0,0.683878,-0.320748
15361445.0,0.622818,-0.348411
15421686.0,0.565739,-0.367323
15481927.0,0.51034,-0.375082
15542168.0,0.457794,-0.378032
15602409.0,0.411037,-0.374209
15662650.0,0.36897,-0.366692
15722891.0,0.330291,-0.355898
15783132.0,0.29782,-0.342313
15843373.0,0.26851,-0.328623
15903614.0,0.242804,-0.313379
15963855.0,0.21976,-0.298025
16024096.0,0.200988,-0.283151
16084337.0,0.183527,-0.267781
16144578.0,0.168627,-0.252689
16204819.0,0.15496,-0.238435
16265060.0,0.14332,-0.224743
16325301.0,0.132759,-0.212039
